city,district,underground,total_meters,living_meters,kitchen_meters,rooms_count,floor,floors_count,house_material_type,finish_type,object_type,year_of_construction,price
Казань,Приволжский,Площадь Тукая,11.3,,,0,5,5,unknown,unknown,flat,,2590000
Казань,Приволжский,Площадь Тукая,12,,,0,5,5,unknown,unknown,flat,,2650000
Казань,Приволжский,Площадь Тукая,12,,,0,5,5,unknown,unknown,flat,,2650000
Казань,Приволжский,Горки,13.4,,,0,3,9,unknown,unknown,flat,,3200000
Казань,Приволжский,Площадь Тукая,17.5,,,0,5,5,unknown,unknown,flat,,3450000
Казань,Приволжский,Площадь Тукая,18,,,0,3,5,unknown,unknown,flat,,3600000
Казань,Приволжский,Проспект Победы,17.4,,,0,3,9,unknown,unknown,flat,,3800000
Казань,Приволжский,Проспект Победы,35.8,,,1,6,17,unknown,unknown,flat,,5799000
Казань,Приволжский,Проспект Победы,35.8,,,1,6,17,unknown,unknown,flat,,5799000
Казань,Приволжский,Дубравная,45,,,2,2,9,unknown,unknown,flat,,5800000
Казань,Приволжский,Проспект Победы,32.55,,,0,3,5,unknown,unknown,flat,,5900000
Казань,Приволжский,Проспект Победы,28.43,,,0,12,19,unknown,unknown,flat,,5999999
Казань,Приволжский,Проспект Победы,32.55,,,0,3,5,unknown,unknown,flat,,6110000
Казань,Приволжский,Проспект Победы,34.35,,,0,2,18,unknown,unknown,flat,,6200000
Казань,Приволжский,Проспект Победы,25.5,,,0,4,9,unknown,unknown,flat,,6200000
Казань,Приволжский,Проспект Победы,31,,,1,9,9,unknown,unknown,flat,,6350000
Казань,Приволжский,Проспект Победы,28.7,,,1,2,5,unknown,unknown,flat,,6400000
Казань,Приволжский,Проспект Победы,36.4,,,1,15,19,unknown,unknown,flat,,6500000
Казань,Приволжский,Горки,42.5,,,2,1,5,unknown,unknown,flat,,6599000
Казань,Приволжский,Горки,42.5,,,2,1,5,unknown,unknown,flat,,6599000
Казань,Приволжский,Проспект Победы,36.53,,,1,10,19,unknown,unknown,flat,,6800000
Казань,Приволжский,Проспект Победы,47.2,,,2,7,18,unknown,unknown,flat,,6890000
Казань,Приволжский,Проспект Победы,36.28,,,1,2,19,unknown,unknown,flat,,7100000
Казань,Приволжский,Проспект Победы,26.81,,,0,10,20,unknown,unknown,flat,,7200000
Казань,Приволжский,Проспект Победы,34.35,,,0,2,19,unknown,unknown,flat,,7300000
Казань,Приволжский,Суконная слобода,30,,,1,2,5,unknown,unknown,flat,,7750000
Казань,Приволжский,Суконная слобода,43.9,,,2,3,5,unknown,unknown,flat,,7850000
Казань,Приволжский,Площадь Тукая,38.6,,,1,4,12,unknown,unknown,flat,,7900000
Казань,Приволжский,Площадь Тукая,38.6,,,1,4,12,unknown,unknown,flat,,7900000
Казань,Приволжский,Суконная слобода,59,,,3,5,5,unknown,unknown,flat,,7999000
Казань,Приволжский,Проспект Победы,48.9,,,1,16,16,unknown,unknown,flat,,8000000
Казань,Приволжский,Проспект Победы,56.59,,,3,4,19,unknown,unknown,flat,,8000000
Казань,Приволжский,Дубравная,21.4,,,0,6,22,unknown,unknown,flat,,8136000
Казань,Приволжский,Суконная слобода,59,,,2,5,5,unknown,unknown,flat,,8600000
Казань,Приволжский,Площадь Тукая,35.1,,,1,11,18,unknown,unknown,flat,,8654200
Казань,Приволжский,Дубравная,39,,,1,16,16,unknown,unknown,flat,,8700000
Казань,Приволжский,Дубравная,39,,,1,16,16,unknown,unknown,flat,,8700000
Казань,Приволжский,Суконная слобода,29.99,,,0,3,24,unknown,unknown,flat,,8736986
Казань,Приволжский,Суконная слобода,32.5,,,1,2,5,unknown,unknown,flat,,8970000
Казань,Приволжский,Аметьево,58.6,,,3,2,5,unknown,unknown,flat,,9000000
Казань,Приволжский,Площадь Тукая,38.9,,,1,7,18,unknown,unknown,flat,,9060800
Казань,Приволжский,Горки,66.9,,,3,6,10,unknown,unknown,flat,,9199000
Казань,Приволжский,Проспект Победы,36.24,,,1,1,20,unknown,unknown,flat,,9200000
Казань,Приволжский,Суконная слобода,32.62,,,1,8,24,unknown,unknown,flat,,9473826
Казань,Приволжский,Суконная слобода,32.62,,,1,8,24,unknown,unknown,flat,,9473826
Казань,Приволжский,Горки,40,,,1,9,9,unknown,unknown,flat,,9500000
Казань,Приволжский,Проспект Победы,55.3,,,1,3,5,unknown,unknown,flat,,9500000
Казань,Приволжский,Проспект Победы,56.59,,,3,18,19,unknown,unknown,flat,,9600000
Казань,Приволжский,Проспект Победы,47.3,,,1,2,10,unknown,unknown,flat,,9700000
Казань,Приволжский,Проспект Победы,51.3,,,1,7,10,unknown,unknown,flat,,9800000
Казань,Приволжский,Дубравная,65.2,,,3,3,9,unknown,unknown,flat,,9900000
Казань,Приволжский,Дубравная,35.2,,,1,14,22,unknown,unknown,flat,,9996800
Казань,Приволжский,Проспект Победы,51.9,,,1,12,17,unknown,unknown,flat,,10000000
Казань,Приволжский,Проспект Победы,51.9,,,1,12,17,unknown,unknown,flat,,10000000
Казань,Приволжский,Проспект Победы,50.67,,,2,17,24,unknown,unknown,flat,,10200000
Казань,Приволжский,Дубравная,35.2,,,2,4,22,unknown,unknown,flat,,10290000
Казань,Приволжский,Проспект Победы,48.8,,,2,21,25,unknown,unknown,flat,,10300000
Казань,Приволжский,Горки,38.59,,,1,1,10,unknown,unknown,flat,,10500000
Казань,Приволжский,Горки,38.59,,,1,1,10,unknown,unknown,flat,,10500000
Казань,Приволжский,Площадь Тукая,52.6,,,2,3,18,unknown,unknown,flat,,10605000
Казань,Приволжский,Суконная слобода,20.9,,,0,11,15,unknown,unknown,flat,,10644370
Казань,Приволжский,Проспект Победы,61.1,,,1,1,5,unknown,unknown,flat,,10670000
Казань,Приволжский,Проспект Победы,47.71,,,1,1,20,unknown,unknown,flat,,11190000
Казань,Приволжский,Проспект Победы,50.2,,,2,2,14,unknown,unknown,flat,,11345200
Казань,Приволжский,Дубравная,63,,,3,8,10,unknown,unknown,flat,,11500000
Казань,Приволжский,Дубравная,63,,,3,8,10,unknown,unknown,flat,,11500000
Казань,Приволжский,Дубравная,62.1,,,3,6,9,unknown,unknown,flat,,11600000
Казань,Приволжский,Проспект Победы,54,,,2,18,19,unknown,unknown,flat,,11949000
Казань,Приволжский,Проспект Победы,54,,,2,18,19,unknown,unknown,flat,,11949000
Казань,Приволжский,Проспект Победы,59,,,2,3,14,unknown,unknown,flat,,12074500
Казань,Приволжский,Суконная слобода,32.1,,,1,2,15,unknown,unknown,flat,,12082440
Казань,Приволжский,Суконная слобода,32.1,,,1,2,15,unknown,unknown,flat,,12082440
Казань,Приволжский,Проспект Победы,59,,,2,9,14,unknown,unknown,flat,,12200800
Казань,Приволжский,Горки,43.5,,,1,5,9,unknown,unknown,flat,,12500000
Казань,Приволжский,Горки,43.5,,,1,5,9,unknown,unknown,flat,,12500000
Казань,Приволжский,Проспект Победы,70.33,,,2,2,20,unknown,unknown,flat,,12680000
Казань,Приволжский,Проспект Победы,73.7,,,2,3,5,unknown,unknown,flat,,12830000
Казань,Приволжский,Суконная слобода,52,,,2,6,10,unknown,unknown,flat,,12900000
Казань,Приволжский,Суконная слобода,52,,,2,6,10,unknown,unknown,flat,,12900000
Казань,Приволжский,Проспект Победы,63.2,,,3,4,14,unknown,unknown,flat,,12956000
Казань,Приволжский,Проспект Победы,68.16,,,2,4,20,unknown,unknown,flat,,13080000
Казань,Приволжский,Проспект Победы,80.7,,,2,9,10,unknown,unknown,flat,,13499000
Казань,Приволжский,Площадь Тукая,74.7,,,3,8,18,unknown,unknown,flat,,13595400
Казань,Приволжский,Горки,46.05,,,2,5,10,unknown,unknown,flat,,13650000
Казань,Приволжский,Суконная слобода,57.86,,,2,11,24,unknown,unknown,flat,,13674632
Казань,Приволжский,Суконная слобода,27.5,,,0,6,10,unknown,unknown,flat,,13900000
Казань,Приволжский,Проспект Победы,57.42,,,2,4,20,unknown,unknown,flat,,14150000
Казань,Приволжский,Горки,51.96,,,2,7,10,unknown,unknown,flat,,14300000
Казань,Приволжский,Проспект Победы,105.8,,,3,10,11,unknown,unknown,flat,,14600000
Казань,Приволжский,Горки,84.03,,,3,6,9,unknown,unknown,flat,,14773310
Казань,Приволжский,Дубравная,94.5,,,3,8,10,unknown,unknown,flat,,14799000
Казань,Приволжский,Дубравная,94.5,,,3,8,10,unknown,unknown,flat,,14999000
Казань,Приволжский,Проспект Победы,93.8,,,3,3,5,unknown,unknown,flat,,15240000
Казань,Приволжский,Проспект Победы,87.48,,,3,1,20,unknown,unknown,flat,,15610000
Казань,Приволжский,Суконная слобода,29.81,,,0,6,10,unknown,unknown,flat,,16182869
Казань,Приволжский,Дубравная,72.3,,,2,9,10,unknown,unknown,flat,,16300000
Казань,Приволжский,Суконная слобода,50.2,,,2,2,8,unknown,unknown,flat,,16761780
Казань,Приволжский,Дубравная,87.5,,,3,3,17,unknown,unknown,flat,,17500000
Казань,Приволжский,Суконная слобода,77.01,,,3,6,24,unknown,unknown,flat,,17902514
Казань,Приволжский,Горки,73.37,,,3,2,10,unknown,unknown,flat,,18290000
Казань,Приволжский,Горки,73.37,,,3,2,10,unknown,unknown,flat,,18470000
Казань,Приволжский,Горки,97,,,3,16,19,unknown,unknown,flat,,18750000
Казань,Приволжский,Проспект Победы,86.3,,,3,4,5,unknown,unknown,flat,,20500000
Казань,Приволжский,Суконная слобода,52.2,,,1,4,10,unknown,unknown,flat,,24000000
Казань,Приволжский,Суконная слобода,52.2,,,1,4,10,unknown,unknown,flat,,24000000
Казань,Приволжский,Суконная слобода,80.1,,,3,2,15,unknown,unknown,flat,,24150150
Казань,Приволжский,Суконная слобода,52.2,,,1,8,10,unknown,unknown,flat,,26100000
Казань,Приволжский,Суконная слобода,52.2,,,1,8,10,unknown,unknown,flat,,26100000
Казань,Приволжский,Суконная слобода,76.22,,,2,4,10,unknown,unknown,flat,,28963600
Казань,Приволжский,Аметьево,118.4,,,3,19,23,unknown,unknown,flat,,29100000
Казань,Приволжский,Суконная слобода,78.32,,,2,5,10,unknown,unknown,flat,,34372875
Казань,Советский,Суконная слобода,12.7,,,0,1,5,unknown,unknown,flat,,2450000
Казань,Советский,Суконная слобода,12.7,,,0,1,5,unknown,unknown,flat,,2450000
Казань,Советский,Суконная слобода,17.7,,,0,2,5,unknown,unknown,flat,,2500000
Казань,Советский,Суконная слобода,17.7,,,0,2,5,unknown,unknown,flat,,2500000
Казань,Советский,Суконная слобода,28,,,0,4,5,unknown,unknown,flat,,2690000
Казань,Советский,Суконная слобода,13,,,0,3,5,unknown,unknown,flat,,2700000
Казань,Советский,Суконная слобода,17.4,,,0,2,5,unknown,unknown,flat,,3250000
Казань,Советский,Суконная слобода,17.1,,,0,7,9,unknown,unknown,flat,,3350000
